,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3063,0.734,0.846,11,-6.102,1,0.409,0.101,0.0,0.233,0.702,145.894,audio_features,2T8hXV9LUZMDBKR5RALGEa,spotify:track:2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/tracks/2T8hXV9LUZMDBKR5RALGEa,https://api.spotify.com/v1/audio-analysis/2T8hXV9LUZMDBKR5RALGEa,290760,4
3064,0.637,0.834,3,-4.686,0,0.323,0.614,0.0,0.317,0.715,87.312,audio_features,5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,193733,4
3065,0.828,0.58,7,-4.395,1,0.0941,0.0255,0.0,0.103,0.407,89.973,audio_features,0YUrjFy4qFKOO5NhM9tYdV,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/audio-analysis/0YUrjFy4qFKOO5NhM9tYdV,235067,4
3066,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4
3067,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
3068,0.884,0.697,11,-6.022,1,0.128,0.0509,0.0,0.094,0.322,101.965,audio_features,4Kd0FzFpOgIGxlBl4HXuFn,spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,https://api.spotify.com/v1/tracks/4Kd0FzFpOgIGxlBl4HXuFn,https://api.spotify.com/v1/audio-analysis/4Kd0FzFpOgIGxlBl4HXuFn,252440,4
3069,0.553,0.756,0,-4.583,1,0.108,0.0923,0.0,0.215,0.605,94.487,audio_features,7pNJ1T9TGbVbNHKaLhhPri,spotify:track:7pNJ1T9TGbVbNHKaLhhPri,https://api.spotify.com/v1/tracks/7pNJ1T9TGbVbNHKaLhhPri,https://api.spotify.com/v1/audio-analysis/7pNJ1T9TGbVbNHKaLhhPri,191827,4
3070,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.362,0.556,151.551,audio_features,2md2i5QvelRFnafpnd6LOg,spotify:track:2md2i5QvelRFnafpnd6LOg,https://api.spotify.com/v1/tracks/2md2i5QvelRFnafpnd6LOg,https://api.spotify.com/v1/audio-analysis/2md2i5QvelRFnafpnd6LOg,201373,4
3071,0.721,0.472,9,-7.574,1,0.0619,0.076,0.0,0.332,0.462,129.964,audio_features,2u34ZVPVlr7hfN7vDr1512,spotify:track:2u34ZVPVlr7hfN7vDr1512,https://api.spotify.com/v1/tracks/2u34ZVPVlr7hfN7vDr1512,https://api.spotify.com/v1/audio-analysis/2u34ZVPVlr7hfN7vDr1512,261867,4
3072,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229,audio_features,6sqNctd7MlJoKDOxPVCAvU,spotify:track:6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU,242413,4
3073,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,audio_features,6bUNEbXT7HovLW6BgPCBsb,spotify:track:6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb,369573,4
3074,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,audio_features,4dvQg9sD8k9y4qiEURuj8v,spotify:track:4dvQg9sD8k9y4qiEURuj8v,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,https://api.spotify.com/v1/audio-analysis/4dvQg9sD8k9y4qiEURuj8v,242013,4
3075,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,audio_features,4XHQyvbrBsQaaBUW1VvmsL,spotify:track:4XHQyvbrBsQaaBUW1VvmsL,https://api.spotify.com/v1/tracks/4XHQyvbrBsQaaBUW1VvmsL,https://api.spotify.com/v1/audio-analysis/4XHQyvbrBsQaaBUW1VvmsL,298773,4
3076,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,audio_features,3MhdH8PxqH1FuQp3HBptUI,spotify:track:3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/tracks/3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/audio-analysis/3MhdH8PxqH1FuQp3HBptUI,273360,4
3077,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,audio_features,4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/audio-analysis/4mmkhcEm1Ljy1U9nwtsxUo,221227,4
3078,0.602,0.938,1,-3.378,0,0.238,0.0164,0.0,0.0612,0.562,168.417,audio_features,58LflM1owDAzQkYIL7ayCX,spotify:track:58LflM1owDAzQkYIL7ayCX,https://api.spotify.com/v1/tracks/58LflM1owDAzQkYIL7ayCX,https://api.spotify.com/v1/audio-analysis/58LflM1owDAzQkYIL7ayCX,240000,4
3079,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,audio_features,6cR1U61DMpYbS2TtNTlSvo,spotify:track:6cR1U61DMpYbS2TtNTlSvo,https://api.spotify.com/v1/tracks/6cR1U61DMpYbS2TtNTlSvo,https://api.spotify.com/v1/audio-analysis/6cR1U61DMpYbS2TtNTlSvo,263507,4
3080,0.813,0.59,8,-8.998,1,0.378,0.00106,5.07e-05,0.0809,0.602,159.961,audio_features,79lmvU7Qmc8QpXilbSk37z,spotify:track:79lmvU7Qmc8QpXilbSk37z,https://api.spotify.com/v1/tracks/79lmvU7Qmc8QpXilbSk37z,https://api.spotify.com/v1/audio-analysis/79lmvU7Qmc8QpXilbSk37z,232467,4
3081,0.588,0.555,1,-9.401,1,0.0334,0.447,0.0,0.0806,0.445,151.991,audio_features,2BepFzUWfczDk68DXj10w3,spotify:track:2BepFzUWfczDk68DXj10w3,https://api.spotify.com/v1/tracks/2BepFzUWfczDk68DXj10w3,https://api.spotify.com/v1/audio-analysis/2BepFzUWfczDk68DXj10w3,279573,4
3082,0.718,0.786,0,-5.76,1,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,audio_features,1GIN41bLhiKeEPeC2vXH8i,spotify:track:1GIN41bLhiKeEPeC2vXH8i,https://api.spotify.com/v1/tracks/1GIN41bLhiKeEPeC2vXH8i,https://api.spotify.com/v1/audio-analysis/1GIN41bLhiKeEPeC2vXH8i,267320,4
3083,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,audio_features,1nmy2t76Li0BgGSKrZj5ea,spotify:track:1nmy2t76Li0BgGSKrZj5ea,https://api.spotify.com/v1/tracks/1nmy2t76Li0BgGSKrZj5ea,https://api.spotify.com/v1/audio-analysis/1nmy2t76Li0BgGSKrZj5ea,266707,4
3084,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,audio_features,61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,https://api.spotify.com/v1/audio-analysis/61Qhe2mHSLhUE04QeK4lkD,237000,3
3085,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4
3086,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,audio_features,7B1QliUMZv7gSTUGAfMRRD,spotify:track:7B1QliUMZv7gSTUGAfMRRD,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,https://api.spotify.com/v1/audio-analysis/7B1QliUMZv7gSTUGAfMRRD,300333,4
3087,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,audio_features,1nCSr7oGeUv7sUEoYuAJFF,spotify:track:1nCSr7oGeUv7sUEoYuAJFF,https://api.spotify.com/v1/tracks/1nCSr7oGeUv7sUEoYuAJFF,https://api.spotify.com/v1/audio-analysis/1nCSr7oGeUv7sUEoYuAJFF,271280,4
3088,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,audio_features,0dRhSF9LV0HR8Jwd3MMMKJ,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/audio-analysis/0dRhSF9LV0HR8Jwd3MMMKJ,230307,4
3089,0.616,0.71,5,-7.05,1,0.264,0.123,0.0,0.128,0.945,93.938,audio_features,746nPV2NXSoxW3imGpG8gk,spotify:track:746nPV2NXSoxW3imGpG8gk,https://api.spotify.com/v1/tracks/746nPV2NXSoxW3imGpG8gk,https://api.spotify.com/v1/audio-analysis/746nPV2NXSoxW3imGpG8gk,255360,4
3090,0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,76.91,audio_features,1dHJETCn2X1R1YwVlMvSza,spotify:track:1dHJETCn2X1R1YwVlMvSza,https://api.spotify.com/v1/tracks/1dHJETCn2X1R1YwVlMvSza,https://api.spotify.com/v1/audio-analysis/1dHJETCn2X1R1YwVlMvSza,265027,1
3091,0.785,0.799,11,-2.208,0,0.124,0.117,0.0,0.292,0.798,104.962,audio_features,7oswpVlA2ywDOydaMBKQSK,spotify:track:7oswpVlA2ywDOydaMBKQSK,https://api.spotify.com/v1/tracks/7oswpVlA2ywDOydaMBKQSK,https://api.spotify.com/v1/audio-analysis/7oswpVlA2ywDOydaMBKQSK,217733,4
3092,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,audio_features,5vLonpxn4VN0A8GtQOBSG0,spotify:track:5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/tracks/5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/audio-analysis/5vLonpxn4VN0A8GtQOBSG0,290560,4
3093,0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,audio_features,0oVWPlnK5eAqnJCVB0FvpP,spotify:track:0oVWPlnK5eAqnJCVB0FvpP,https://api.spotify.com/v1/tracks/0oVWPlnK5eAqnJCVB0FvpP,https://api.spotify.com/v1/audio-analysis/0oVWPlnK5eAqnJCVB0FvpP,263333,4
3094,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059,0.34,104.009,audio_features,1xE7osYAtzz1PvLoVdOp5E,spotify:track:1xE7osYAtzz1PvLoVdOp5E,https://api.spotify.com/v1/tracks/1xE7osYAtzz1PvLoVdOp5E,https://api.spotify.com/v1/audio-analysis/1xE7osYAtzz1PvLoVdOp5E,258427,4
3095,0.523,0.795,4,-2.92,1,0.0386,0.00462,0.0,0.358,0.484,144.106,audio_features,0dEQaNYfp5G7Sflek2Qnde,spotify:track:0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/tracks/0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/audio-analysis/0dEQaNYfp5G7Sflek2Qnde,202013,4
3096,0.581,0.49,2,-10.657,1,0.0355,0.366,7.51e-06,0.101,0.454,82.881,audio_features,68Iw932AjRCDEPLIzpmOtF,spotify:track:68Iw932AjRCDEPLIzpmOtF,https://api.spotify.com/v1/tracks/68Iw932AjRCDEPLIzpmOtF,https://api.spotify.com/v1/audio-analysis/68Iw932AjRCDEPLIzpmOtF,293600,4
3097,0.828,0.586,8,-6.274,1,0.205,0.0811,0.0,0.101,0.802,97.01,audio_features,266hoXlxTshUk4XsNQK5to,spotify:track:266hoXlxTshUk4XsNQK5to,https://api.spotify.com/v1/tracks/266hoXlxTshUk4XsNQK5to,https://api.spotify.com/v1/audio-analysis/266hoXlxTshUk4XsNQK5to,469200,4
3098,0.865,0.877,11,-6.339,0,0.239,0.106,1.21e-06,0.597,0.942,100.177,audio_features,6W3c6pmDgT04I0Nk87JFyK,spotify:track:6W3c6pmDgT04I0Nk87JFyK,https://api.spotify.com/v1/tracks/6W3c6pmDgT04I0Nk87JFyK,https://api.spotify.com/v1/audio-analysis/6W3c6pmDgT04I0Nk87JFyK,214893,4
3099,0.499,0.825,6,-5.146,1,0.177,0.13,0.0,0.306,0.753,185.069,audio_features,26bL4gSULWDgdIMX0pRFrG,spotify:track:26bL4gSULWDgdIMX0pRFrG,https://api.spotify.com/v1/tracks/26bL4gSULWDgdIMX0pRFrG,https://api.spotify.com/v1/audio-analysis/26bL4gSULWDgdIMX0pRFrG,221333,4
3100,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,248680,4
3101,0.644,0.626,0,-7.243,1,0.0258,0.367,5.78e-06,0.155,0.388,128.029,audio_features,15cGdiAHmezm0P04jVAjMo,spotify:track:15cGdiAHmezm0P04jVAjMo,https://api.spotify.com/v1/tracks/15cGdiAHmezm0P04jVAjMo,https://api.spotify.com/v1/audio-analysis/15cGdiAHmezm0P04jVAjMo,267533,4
3102,0.532,0.842,5,-5.754,1,0.0503,0.0409,0.0,0.217,0.67,90.187,audio_features,57I7CUbXo4XlWuTVB8pXW6,spotify:track:57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/tracks/57I7CUbXo4XlWuTVB8pXW6,https://api.spotify.com/v1/audio-analysis/57I7CUbXo4XlWuTVB8pXW6,243667,4
3103,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,audio_features,3LmvfNUQtglbTrydsdIqFU,spotify:track:3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,201400,4
3104,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,audio_features,0LzrhCZFXW94Y8nwtTuRlw,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/audio-analysis/0LzrhCZFXW94Y8nwtTuRlw,199853,4
3105,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4
3106,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,audio_features,7uKcScNXuO3MWw6LowBjW1,spotify:track:7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,203787,4
3107,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
3108,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,262333,4
3109,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5
3110,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,audio_features,1gZ7i4qxXkHZb1r6eioaAP,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,272080,4
3111,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,audio_features,0AKAxdNkwq9ZxRdW1DN9zW,spotify:track:0AKAxdNkwq9ZxRdW1DN9zW,https://api.spotify.com/v1/tracks/0AKAxdNkwq9ZxRdW1DN9zW,https://api.spotify.com/v1/audio-analysis/0AKAxdNkwq9ZxRdW1DN9zW,198973,4
3112,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,audio_features,69bHJ9qs5FrUJbKP8xU8uZ,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,214227,4
3113,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,audio_features,0815caqt2Lytro5EIzMufT,spotify:track:0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT,195493,3
3114,0.689,0.929,5,-2.76,0,0.0608,0.00933,0.0,0.548,0.609,130.899,audio_features,4MtDnnAJ1AtWit10FRmZdW,spotify:track:4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/audio-analysis/4MtDnnAJ1AtWit10FRmZdW,239773,4
3115,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,audio_features,0UaMYEvWZi0ZqiDOoHU3YI,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,226864,4
3116,0.777,0.493,2,-6.516,1,0.126,0.181,0.0,0.108,0.82,134.086,audio_features,4VKnkoNNM6yTb4cXXX3wqD,spotify:track:4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/tracks/4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/audio-analysis/4VKnkoNNM6yTb4cXXX3wqD,232840,4
3117,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4
3118,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707,4
3119,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,246960,4
3120,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533,4
3121,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,196093,4
3122,0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,audio_features,7i7UIbm5E0DD7aSOYvwp2v,spotify:track:7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/tracks/7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/audio-analysis/7i7UIbm5E0DD7aSOYvwp2v,256347,4
3123,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,audio_features,4faFAhOflLzhfJECveRwva,spotify:track:4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/tracks/4faFAhOflLzhfJECveRwva,https://api.spotify.com/v1/audio-analysis/4faFAhOflLzhfJECveRwva,226640,4
3124,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,audio_features,1nmy2t76Li0BgGSKrZj5ea,spotify:track:1nmy2t76Li0BgGSKrZj5ea,https://api.spotify.com/v1/tracks/1nmy2t76Li0BgGSKrZj5ea,https://api.spotify.com/v1/audio-analysis/1nmy2t76Li0BgGSKrZj5ea,266707,4
3125,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4
3126,0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861,audio_features,41PWz0hAiU9FqsmjR9Wh62,spotify:track:41PWz0hAiU9FqsmjR9Wh62,https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62,https://api.spotify.com/v1/audio-analysis/41PWz0hAiU9FqsmjR9Wh62,260600,4
3127,0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49,audio_features,4FTOpNYcGxnQdGNWSxIcio,spotify:track:4FTOpNYcGxnQdGNWSxIcio,https://api.spotify.com/v1/tracks/4FTOpNYcGxnQdGNWSxIcio,https://api.spotify.com/v1/audio-analysis/4FTOpNYcGxnQdGNWSxIcio,325573,4
3128,0.877,0.885,1,-4.966,1,0.17,0.007,0.000497,0.557,0.517,102.507,audio_features,2bmxx16hNi3W5FGzfFO9xX,spotify:track:2bmxx16hNi3W5FGzfFO9xX,https://api.spotify.com/v1/tracks/2bmxx16hNi3W5FGzfFO9xX,https://api.spotify.com/v1/audio-analysis/2bmxx16hNi3W5FGzfFO9xX,196653,4
3129,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,audio_features,1oNToERLIN71YCPLbRIQGQ,spotify:track:1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ,248493,4
3130,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,audio_features,3jEqrIfwKO0M8ALu3TGilF,spotify:track:3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF,205840,4
3131,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,audio_features,2Y2q7PkD7lvuWr8YaZfWuv,spotify:track:2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/tracks/2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/audio-analysis/2Y2q7PkD7lvuWr8YaZfWuv,236213,4
3132,0.801,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95,audio_features,19JdbdEwQI7bCxefMokZO8,spotify:track:19JdbdEwQI7bCxefMokZO8,https://api.spotify.com/v1/tracks/19JdbdEwQI7bCxefMokZO8,https://api.spotify.com/v1/audio-analysis/19JdbdEwQI7bCxefMokZO8,326960,4
3133,0.649,0.51,8,-8.329,1,0.0432,0.098,0.0,0.3,0.557,75.039,audio_features,6LpYKfPDviJJDWNDOrtnoA,spotify:track:6LpYKfPDviJJDWNDOrtnoA,https://api.spotify.com/v1/tracks/6LpYKfPDviJJDWNDOrtnoA,https://api.spotify.com/v1/audio-analysis/6LpYKfPDviJJDWNDOrtnoA,225293,4
3134,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,audio_features,5zdUc1JRCImBYcDWgvFNpE,spotify:track:5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,224640,4
3135,0.558,0.268,9,-9.238,0,0.0305,0.844,0.0,0.098,0.184,144.712,audio_features,5KqEPvurLuOoV64tNylPO6,spotify:track:5KqEPvurLuOoV64tNylPO6,https://api.spotify.com/v1/tracks/5KqEPvurLuOoV64tNylPO6,https://api.spotify.com/v1/audio-analysis/5KqEPvurLuOoV64tNylPO6,271040,4
3136,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,audio_features,1UREw2MCfU0xwBzCAjxlUD,spotify:track:1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/tracks/1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/audio-analysis/1UREw2MCfU0xwBzCAjxlUD,208186,4
